X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude,Name_Normalized
416975.39264123,7955380.83147878,532,2042,ST FAITH,Manicaland,Secondary,Makoni,S3,-18.49036,32.21355,st faith
469708.214169392,8013323.73330579,533,2043,ST MARY MAGADALENE,Manicaland,Secondary,Nyanga,S1,-17.96807,32.71391,st mary magadalene
346786.75137271,7870321.84036731,534,2044,MAKUMBE,Manicaland,Secondary,Buhera,S3,-19.25493,31.54218,makumbe
418287.390951052,7924679.02598159,536,2046,NYAZURA,Manicaland,Secondary,Makoni,S1,-18.76787,32.22472,nyazura
489154.02386792,7784260.44240662,537,2047,RUSITU,Manicaland,Secondary,Chimanimani,S3,-20.03845,32.89629,rusitu
487852.03133066,7954628.28786883,540,2050,ST PETERS MANDEYA,Manicaland,Secondary,Mutasa,S3,-18.49876,32.88492,st peters mandeya
466037.106973175,7903555.21245107,542,2052,ST DOMINIC'S,Manicaland,Secondary,Mutare,S1,-18.96011,32.67739,st dominic's
461544.196755178,7899346.18251519,543,2053,ELISE GLEDHILL,Manicaland,Secondary,Mutare,S2,-18.99807,32.63463,elise gledhill
438341.491625487,7775730.03510129,544,2054,GIDEON MHLANGA,Manicaland,Secondary,Chipinge,S3,-20.11458,32.41014,gideon mhlanga
427115.32310559,7870592.39179525,545,2055,MARANGE HIGH,Manicaland,Secondary,Mutare,S3,-19.25698,32.30645,marange high
485464.813553137,7953869.82416507,546,2056,ST COLUMBUS,Manicaland,Secondary,Mutasa,S3,-18.5056,32.8623,st columbus
381873.664931672,7864868.55641328,547,2057,NYASHANU,Manicaland,Secondary,Buhera,S3,-19.30656,31.87564,nyashanu
462552.298258553,7840563.77754827,548,2058,LYDIA CHIMONYO HIGH,Manicaland,Secondary,Chimanimani,S3,-19.52932,32.64306,lydia chimonyo high
453356.187835265,7870858.66232857,551,2061,CHINYAUHWERA,Manicaland,Secondary,Mutare,S3,-19.25535,32.55615,chinyauhwera
385840.594522363,7945367.62111219,552,2062,ST THERESA,Manicaland,Secondary,Makoni,S3,-18.57939,31.91809,st theresa
471074.942680788,7811166.84609018,553,2063,BIRIIRI HIGH,Manicaland,Secondary,Chimanimani,S1,-19.79512,32.72384,biriiri high
429427.681042716,7739215.62824119,555,2065,CHIBUWE HIGH,Manicaland,Secondary,Chipinge,S2,-20.44421,32.32344,chibuwe high
485008.942955407,7808264.95495931,560,2070,CHIMANIMANI,Manicaland,Secondary,Chimanimani,S3,-19.8215,32.85685,chimanimani
432822.888559437,7735567.13143128,561,2071,GOKO,Manicaland,Secondary,Chipinge,S3,-20.4773,32.35585,goko
434232.708309176,7740234.1436521,562,2072,MWACHETA,Manicaland,Secondary,Chipinge,S3,-20.43518,32.36954,mwacheta
438525.826132307,7919171.66517336,563,2073,NYAMAJURA,Manicaland,Secondary,Mutare,S3,-18.81834,32.41656,nyamajura
409398.088475646,7994268.24587511,564,2074,SHERENJE,Manicaland,Secondary,Makoni,S3,-18.13861,32.14351,sherenje
438085.36598148,7685360.52939084,565,2075,GARAHWA,Manicaland,Secondary,Chipinge,S3,-20.93112,32.40454,garahwa
443075.239416662,7706248.42648347,566,2076,MARIYA,Manicaland,Secondary,Chipinge,S3,-20.74255,32.45321,mariya
440826.80561419,7716544.45262832,567,2077,MUUMBE,Manicaland,Secondary,Chipinge,S3,-20.64945,32.43196,muumbe
443494.892213909,7731213.23055403,568,2078,TUZUKA,Manicaland,Secondary,Chipinge,S3,-20.51699,32.45804,tuzuka
468908.779589599,7736371.46750478,570,2080,BEACON HILL,Manicaland,Secondary,Chipinge,S3,-20.47097,32.70188,beacon hill
462590.04692172,7730034.09674707,571,2081,GWENZI,Manicaland,Secondary,Chipinge,S3,-20.52812,32.64116,gwenzi
436522.389507245,7760360.48925974,572,2082,CHIPANGAYI,Manicaland,Secondary,Chipinge,S3,-20.2534,32.3922,chipangayi
446123.208113646,7743513.89634343,573,2083,CHINAA,Manicaland,Secondary,Chipinge,S3,-20.40592,32.48362,chinaa
430246.947272672,7792069.51272021,574,2084,DEVULI,Manicaland,Secondary,Buhera,S3,-19.96666,32.33333,devuli
482485.28936932,7755948.65683087,576,2086,TAMANDAI,Manicaland,Secondary,Chipinge,S3,-20.29424,32.83225,tamandai
428857.998852408,7716800.51893599,577,2087,MANZVIRE,Manicaland,Secondary,Chipinge,S3,-20.64672,32.31708,manzvire
497519.906048207,8084743.34934095,578,2088,FOMBE,Manicaland,Secondary,Nyanga,S3,-17.32272,32.97666,fombe
334354.416046266,7881262.57634468,579,2089,ST GEORGES (ZVEMBIRA),Manicaland,Secondary,Buhera,S3,-19.15511,31.42486,st georges (zvembira)
498831.919207893,8034778.06762942,580,2090,CHATINDO (NYANGA),Manicaland,Secondary,Nyanga,S3,-17.77436,32.98898,chatindo (nyanga)
431101.446439733,7936435.17136518,581,2092,ZURURA,Manicaland,Secondary,Makoni,S3,-18.66209,32.3467,zurura
432295.348281801,7943801.05944743,582,2093,NYARWIZI (HAISOSWI),Manicaland,Secondary,Makoni,S3,-18.59556,32.35827,nyarwizi (haisoswi)
439199.02265955,7937135.72907033,583,2094,GWIDZA,Manicaland,Secondary,Makoni,S3,-18.65601,32.4235,gwidza
388465.46216621,7937787.38306527,584,2095,NYAHONYE,Manicaland,Secondary,Makoni,S3,-18.64803,31.94254,nyahonye
390821.710303897,7948466.66977306,585,2096,CHITSVA,Manicaland,Secondary,Makoni,S3,-18.55165,31.96546,chitsva
394722.055029846,7939075.95042446,586,2097,MANONGA,Manicaland,Secondary,Makoni,S3,-18.63671,32.00192,manonga
446228.853490606,7935170.9125001,587,2098,BVUMBA,Manicaland,Secondary,Mutasa,S3,-18.67396,32.4901,bvumba
355510.547971936,7890780.54701921,588,2099,ST BERNARD,Manicaland,Secondary,Buhera,S3,-19.07073,31.6267,st bernard
471148.978840519,7886251.63569886,589,2100,ST WERBURGH'S,Manicaland,Secondary,Mutare,S3,-19.11657,32.72569,st werburgh's
443142.052125256,7875658.71926497,590,2101,SHUNDURE,Manicaland,Secondary,Mutare,S3,-19.21171,32.4591,shundure
427147.584716342,7881767.91342625,591,2102,GWIRINDINDI,Manicaland,Secondary,Mutare,S3,-19.15599,32.30718,gwirindindi
453887.434999298,7856556.75822767,592,2103,MUNYORO,Manicaland,Secondary,Mutare,S3,-19.38461,32.56086,munyoro
352603.421222203,7883220.08043651,593,2104,CHAWATAMA,Manicaland,Secondary,Buhera,S3,-19.13883,31.5985,chawatama
359858.965232658,7881646.53542496,594,2105,MUKONDOMI (CHITESHE),Manicaland,Secondary,Buhera,S3,-19.15356,31.66736,mukondomi (chiteshe)
360871.442544856,7849376.30272719,595,2106,BIKA,Manicaland,Secondary,Buhera,S3,-19.44519,31.67464,bika
349331.481119556,7860954.61443034,596,2107,MAMUNYADZA,Manicaland,Secondary,Buhera,S3,-19.33975,31.56565,mamunyadza
365441.006586392,7862502.18236745,597,2108,MADZIVIRE,Manicaland,Secondary,Buhera,S3,-19.32691,31.71909,madzivire
382569.548710007,7839111.44912402,598,2109,GOTORA,Manicaland,Secondary,Buhera,S3,-19.53933,31.88067,gotora
398994.700477427,7810511.90612026,599,2110,MUCHUVA,Manicaland,Secondary,Buhera,S3,-19.79865,32.03567,muchuva
395656.710631536,7855994.14391146,600,2111,BETERA,Manicaland,Secondary,Buhera,S3,-19.38751,32.00633,betera
372944.248673864,7839590.51351154,601,2112,BANGURE,Manicaland,Secondary,Buhera,S3,-19.53441,31.78897,bangure
405930.749611389,7835252.6942567,602,2113,ZANGAMA,Manicaland,Secondary,Buhera,S3,-19.57544,32.10313,zangama
388127.004924071,7863788.07147054,603,2114,MUTAUTO,Manicaland,Secondary,Buhera,S3,-19.31668,31.93509,mutauto
404189.97607924,7818157.16005096,604,2115,MUTIUSINAZITA,Manicaland,Secondary,Buhera,S3,-19.72983,32.08566,mutiusinazita
386735.549646591,7827589.28303571,605,2116,MATSAKANURE,Manicaland,Secondary,Buhera,S3,-19.64368,31.91968,matsakanure
368716.364426892,7881026.91937271,606,2117,ST JOHNS CHIFAMBA,Manicaland,Secondary,Buhera,S3,-19.15975,31.75153,st johns chifamba
463774.393161967,7930356.49068627,607,2118,NYAKATSAPA,Manicaland,Secondary,Mutasa,S3,-18.71785,32.65639,nyakatsapa
410971.235061392,7864594.7756631,608,2119,MAFARARIKWA,Manicaland,Secondary,Mutare,S3,-19.31053,32.15256,mafararikwa
437411.839873795,7852461.6765406,609,2120,MASASI,Manicaland,Secondary,Mutare,S3,-19.42117,32.40383,masasi
425193.271609775,7847623.62090496,610,2121,MT DEMA,Manicaland,Secondary,Mutare,S3,-19.46447,32.28726,mt dema
434246.817679508,7864821.00015832,611,2122,GOMOREFU,Manicaland,Secondary,Mutare,S3,-19.30938,32.37411,gomorefu
453810.096038917,7922311.58089521,612,2123,MUNDENDA,Manicaland,Secondary,Mutasa,S3,-18.79036,32.56169,mundenda
449192.867915226,7940806.66068206,613,2124,SHERUKURU,Manicaland,Secondary,Mutasa,S3,-18.6231,32.51835,sherukuru
440953.437778004,7930590.85156596,614,2125,DOPE,Manicaland,Secondary,Makoni,S3,-18.71521,32.43994,dope
434029.810388697,7904260.23899223,615,2126,ODZI,Manicaland,Secondary,Mutare,S3,-18.95296,32.37339,odzi
455346.143895419,7932706.23655901,616,2127,VUMBUNU,Manicaland,Secondary,Mutasa,S3,-18.69645,32.5765,vumbunu
450511.28001416,7839372.76036314,617,2128,CHAKOHWA,Manicaland,Secondary,Chimanimani,S3,-19.53982,32.52826,chakohwa
460744.251629466,7864437.11031021,618,2129,CHITORA,Manicaland,Secondary,Mutare,S3,-19.31354,32.62632,chitora
448378.418728074,7881516.77391553,619,2130,GWESE,Manicaland,Secondary,Mutare,S3,-19.15891,32.50907,gwese
458273.835786672,7880812.73436045,620,2131,ROWA,Manicaland,Secondary,Mutare,S3,-19.1655,32.60316,rowa
454713.919674508,7824454.92996931,621,2132,CHAYAMITI,Manicaland,Secondary,Chimanimani,S3,-19.67473,32.56796,chayamiti
447338.302577848,7866239.03309087,622,2133,MURURU(DEREMBWE),Manicaland,Secondary,Mutare,S3,-19.29695,32.49876,mururu(derembwe)
404115.88689652,7845120.23489725,623,2134,CHIROZVA,Manicaland,Secondary,Buhera,S3,-19.48619,32.08633,chirozva
380031.64540961,7850105.8259354,624,2135,CHIURWI,Manicaland,Secondary,Buhera,S3,-19.43984,31.85718,chiurwi
484074.234708717,8062537.17349619,625,2136,KAZOZO SECONDARY,Manicaland,Secondary,Nyanga,S3,-17.52339,32.84996,kazozo secondary
488379.076096352,8003310.00787945,626,2137,CROSSDALE HIGH,Manicaland,Secondary,Nyanga,S3,-18.05876,32.89019,crossdale high
439637.369114009,7948189.83123999,627,2138,BEMBWE,Manicaland,Secondary,Makoni,S3,-18.55612,32.42799,bembwe
446146.617045727,7957103.16154103,628,2139,MBAZA,Manicaland,Secondary,Mutasa,S3,-18.47574,32.48991,mbaza
,,630,2141,ST NOAH SECONDARY,Manicaland,Secondary,Mutare,S3,,0,st noah secondary
,,631,2142,SHALOM SECONDARY,Manicaland,Secondary,Chipinge,S3,,0,shalom secondary
375979.031747375,7935160.89568208,632,2143,CHEMARIMA,Manicaland,Secondary,Makoni,S3,-18.67106,31.82401,chemarima
425072.055045889,7862979.57061072,633,2144,CHIKWARIRO ADVENTIST,Manicaland,Secondary,Mutare,S3,-19.3257,32.28671,chikwariro adventist
388827.929213425,7916647.23896826,634,2145,ZVAPUNGU,Manicaland,Secondary,Makoni,S3,-18.83908,31.94479,zvapungu
492762.090940203,7822412.90617796,635,2146,MUKOMBIWANI,Manicaland,Secondary,Chimanimani,S3,-19.69369,32.93094,mukombiwani
491632.620478851,7777606.65324568,636,2147,MUTSVANGWA,Manicaland,Secondary,Chimanimani,S3,-20.09859,32.91996,mutsvangwa
441638.629771744,7800820.36639509,637,2148,GUDYANGA,Manicaland,Secondary,Chimanimani,S3,-19.88796,32.44248,gudyanga
429502.050434459,7836886.86967371,638,2149,GANDAUTA,Manicaland,Secondary,Mutare,S3,-19.56165,32.32791,gandauta
411909.751150495,7879357.31016084,639,2150,MUKUNI,Manicaland,Secondary,Mutare,S3,-19.17717,32.16217,mukuni
483938.955107285,8031391.74641105,640,2151,KAMBUDZI,Manicaland,Secondary,Nyanga,S3,-17.80491,32.84845,kambudzi
495258.132184313,8037492.48178381,641,2152,NYAKOMBA,Manicaland,Secondary,Nyanga,S3,-17.74982,32.95527,nyakomba
432429.967182435,7854475.46708304,642,2154,MWEYAMUTSVENE HIGH,Manicaland,Secondary,Mutare,S3,-19.40281,32.35645,mweyamutsvene high
414939.62997237,7851130.52742162,643,2155,MT TSATSE (CHAPEYAMA),Manicaland,Secondary,Mutare,S3,-19.43237,32.18973,mt tsatse (chapeyama)
413076.730913479,7823489.43000229,644,2156,CHAPANDUKA,Manicaland,Secondary,Buhera,S3,-19.68206,32.17071,chapanduka
500427.9067264,7971851.20740897,645,2158,SAGAMBE,Manicaland,Secondary,Mutasa,S3,-18.34313,33.00405,sagambe
455949.225099462,7790192.98613775,646,2159,NGAONE,Manicaland,Secondary,Chipinge,S3,-19.98437,32.57893,ngaone
462154.931828188,8040269.45182189,647,2160,MAZARURA,Manicaland,Secondary,Nyanga,S3,-17.7244,32.64306,mazarura
461493.259940504,7768728.49697851,649,2162,GAZA,Manicaland,Secondary,Chipinge,S2,-20.17845,32.63147,gaza
496847.337129159,7964736.77295435,650,2163,MUTERERE HIGH,Manicaland,Secondary,Mutasa,S3,-18.40743,32.97015,muterere high
400068.211657436,7924988.13117377,651,2164,RUHWERUMWE(Kadzunge),Manicaland,Secondary,Makoni,S3,-18.76428,32.05189,ruhwerumwe(kadzunge)
464425.388159264,7936795.11831913,652,2165,MWOYOWESHUMBA,Manicaland,Secondary,Mutasa,S3,-18.65967,32.66268,mwoyoweshumba
481248.778320504,8011762.66175698,653,2166,BENDE,Manicaland,Secondary,Nyanga,S3,-17.98231,32.82289,bende
501481.553693591,7961498.51340824,654,2167,CHISUKO,Manicaland,Secondary,Mutasa,S3,-18.4367,33.01403,chisuko
415907.135504734,7675975.98387256,655,2168,MUTANDAHWE,Manicaland,Secondary,Chipinge,S3,-21.01503,32.1908,mutandahwe
491593.722263452,7965261.83916656,656,2169,NYAMHINGURA,Manicaland,Secondary,Mutasa,S3,-18.40267,32.92041,nyamhingura
400034.895184931,7891772.7412984,657,2170,NZVIMBE,Manicaland,Secondary,Makoni,S3,-19.06443,32.04988,nzvimbe
433420.065725355,7886183.67683444,658,2171,NYAGUNDI,Manicaland,Secondary,Mutare,S3,-19.1163,32.36698,nyagundi
421918.859638393,8024463.3953338,659,2172,NYAHONDO,Manicaland,Secondary,Makoni,S3,-17.8662,32.263,nyahondo
465500.161079898,7908111.85012402,660,2173,HILLCREST COLLEGE,Manicaland,Secondary,Mutasa,S1,-18.91892,32.67237,hillcrest college
412582.877704249,7807974.5801254,661,2174,CHABATA,Manicaland,Secondary,Buhera,S3,-19.82223,32.16527,chabata
408264.744763108,7887888.10420156,662,2175,MT ZUMA ( NYAMAKARATI),Manicaland,Secondary,Mutare,S3,-19.09992,32.12791,mt zuma ( nyamakarati)
415751.643957207,7988951.33878815,663,2176,CHINYUDZE,Manicaland,Secondary,Makoni,S3,-18.18692,32.20335,chinyudze
434188.161175535,7986565.17383932,664,2177,BINGAGURU,Manicaland,Secondary,Makoni,S3,-18.20913,32.3776,bingaguru
415093.069767617,7899583.24282788,665,2178,ZVAVANHU,Manicaland,Secondary,Mutare,S3,-18.99453,32.19333,zvavanhu
476914.98223009,8069846.2994365,666,2179,AVILA,Manicaland,Secondary,Nyanga,S3,-17.45726,32.78259,avila
472783.418290803,7994798.60615811,667,2180,NYAJEZI SECONDARY,Manicaland,Secondary,Nyanga,S3,-18.13555,32.74271,nyajezi secondary
439961.288412472,7782860.41193751,668,2181,MUSANI,Manicaland,Secondary,Chipinge,S3,-20.0502,32.42587,musani
419104.151538582,7692004.271131,669,2182,KATANGA,Manicaland,Secondary,Chipinge,S3,-20.87036,32.22231,katanga
420414.568833375,7703699.50227996,670,2183,CHECHECHE,Manicaland,Secondary,Chipinge,S3,-20.76475,32.23544,checheche
433691.743419089,7709401.56734519,671,2184,MADHUKU,Manicaland,Secondary,Chipinge,S3,-20.71375,32.3632,madhuku
458206.622165182,7886788.90292655,672,2185,ZIMUNYA (MURADZIKWA),Manicaland,Secondary,Mutare,S3,-19.11149,32.60265,zimunya (muradzikwa)
441574.536925171,7866184.94100142,673,2186,KARIRWI,Manicaland,Secondary,Mutare,S3,-19.29728,32.4439,karirwi
422163.664412436,7876660.45562063,674,2187,GONONGONO,Manicaland,Secondary,Mutare,S3,-19.20196,32.25958,gonongono
422512.779206703,7866731.31049273,675,2188,NHARIRA,Manicaland,Secondary,Mutare,S3,-19.2917,32.2625,nharira
434522.323205417,7858920.57952996,676,2189,DUKUTUKU (MASVAURE),Manicaland,Secondary,Mutare,S3,-19.36271,32.37653,dukutuku (masvaure)
450591.127830585,7995601.3456398,677,2190,RUCHERA,Manicaland,Secondary,Nyanga,S3,-18.1279,32.53294,ruchera
435907.496565274,8009117.87920069,678,2191,DEHWE,Manicaland,Secondary,Makoni,S3,-18.00535,32.39456,dehwe
432017.561467702,8033865.33480478,679,2192,NYAMAZIRA,Manicaland,Secondary,Makoni,S3,-17.78156,32.35862,nyamazira
408722.346568176,7901528.23960628,680,2193,SHARARA,Manicaland,Secondary,Makoni,S3,-18.97668,32.1329,sharara
404762.270285874,7918330.93099917,681,2194,HANDINA,Manicaland,Secondary,Makoni,S3,-18.82466,32.0961,handina
483453.466471802,7939895.06560102,682,2195,RUPINDA,Manicaland,Secondary,Mutasa,S3,-18.63189,32.84313,rupinda
449647.788612122,7926885.04711915,683,2196,MT JENYA,Manicaland,Secondary,Mutasa,S3,-18.74893,32.52231,mt jenya
464141.683221419,7924621.26852399,684,2197,MAPARA,Manicaland,Secondary,Mutasa,S3,-18.76969,32.65977,mapara
378123.362264594,7875274.83115596,685,2198,ST ALBAN,Manicaland,Secondary,Buhera,S3,-19.21231,31.84061,st alban
319673.018100254,7872739.81851067,686,2199,St. JOSEPHS MABURUTSE,Manicaland,Secondary,Buhera,S3,-19.23085,31.2845,st. josephs maburutse
341492.554276259,7875431.43315275,687,2200,GOSHO,Manicaland,Secondary,Buhera,S3,-19.20836,31.49224,gosho
376871.230709045,7885609.94958299,688,2201,ST MICHAEL,Manicaland,Secondary,Buhera,S3,-19.11885,31.82936,st michael
355538.120538039,7853126.50694284,689,2202,NECHAVAVA,Manicaland,Secondary,Buhera,S3,-19.41093,31.62413,nechavava
382430.775095182,7827482.89455651,690,2203,MUKAMBIRWA,Manicaland,Secondary,Buhera,S3,-19.64439,31.87862,mukambirwa
396661.160395614,7848378.10464371,691,2204,KANDENGA,Manicaland,Secondary,Buhera,S3,-19.45638,32.01548,kandenga
407890.707493326,7800161.72600193,692,2205,BHEGEDHE,Manicaland,Secondary,Buhera,S3,-19.89261,32.12008,bhegedhe
414129.913308705,8001282.6784177,693,2206,TSVAIRA,Manicaland,Secondary,Makoni,S3,-18.07541,32.18853,tsvaira
363112.343961074,7856970.68252288,694,2207,MUDANDA,Manicaland,Secondary,Buhera,S3,-19.37673,31.69653,mudanda
354368.224817062,7864514.33492524,695,2208,MURAMBINDA,Manicaland,Secondary,Buhera,S3,-19.30796,31.61386,murambinda
446903.801112059,7958556.95583619,696,2209,ST BARBARA,Manicaland,Secondary,Mutasa,S3,-18.46262,32.49712,st barbara
451685.76758412,7805154.40652439,697,2210,CHIKWAKWA,Manicaland,Secondary,Chimanimani,S3,-19.84907,32.53857,chikwakwa
444183.768864676,7826372.71573836,698,2211,HOT SPRINGS,Manicaland,Secondary,Chimanimani,S3,-19.65713,32.46756,hot springs
429128.754141296,7731314.49121127,699,2212,MASIMBE,Manicaland,Secondary,Chipinge,S3,-20.51559,32.32026,masimbe
411374.566038274,7684992.02843657,700,2213,VHENEKA,Manicaland,Secondary,Chipinge,S3,-20.93336,32.14765,vheneka
456946.964598413,7942797.60105752,701,2214,ST JAMES ZONGORO,Manicaland,Secondary,Mutasa,S3,-18.60528,32.5919,st james zongoro
463928.924121491,7888188.570789,702,2215,GOMBAKOMBA,Manicaland,Secondary,Mutare,S3,-19.09895,32.65708,gombakomba
491665.283097441,7785836.51860462,703,2216,HLABISO (MUKUMBURA) SECONDARY,Manicaland,Secondary,Chimanimani,S3,-20.02422,32.92031,hlabiso (mukumbura) secondary
455484.578794294,7741842.00008571,704,2217,MUSIRIZWI,Manicaland,Secondary,Chipinge,S3,-20.42127,32.5733,musirizwi
424936.157840485,7993516.68402642,705,2218,CHIWOME,Manicaland,Secondary,Makoni,S3,-18.146,32.29036,chiwome
482837.03409914,7795307.02955996,706,2219,NYAHODE UNION,Manicaland,Secondary,Chimanimani,S3,-19.93858,32.83599,nyahode union
449882.263724772,7736476.76104273,707,2220,MAFUMISE,Manicaland,Secondary,Chipinge,S3,-20.46961,32.51945,mafumise
,,708,2221,ST CHARLES LWANGA,Manicaland,Secondary,Chimanimani,S3,,0,st charles lwanga
435320.374001137,7728505.87741165,744,2257,RIMBI,Manicaland,Secondary,Chipinge,S3,-20.54119,32.37954,rimbi
,,777,2290,MUNGA RIVER ADVENTIST,Manicaland,Secondary,Nyanga,S3,,0,munga river adventist
,,787,2300,MAHERE,Manicaland,Secondary,Makoni,S3,,0,mahere
,,788,2301,DEKWENDE,Manicaland,Secondary,Makoni,S3,,0,dekwende
,,789,2302,MILESTONE,Manicaland,Secondary,Makoni,S1,,0,milestone
,,796,2309,MUSWERA,Manicaland,Secondary,Chipinge,S3,,0,muswera
,,799,2312,CHINHUWO,Manicaland,Secondary,Buhera,S3,,0,chinhuwo
,,800,2314,EASTERN HEIGHTS COLLEGE,Manicaland,Secondary,Mutare,S1,,0,eastern heights college
,,813,2327,FACE TO FACE ACADEMY,Manicaland,Secondary,Mutare,S2,,0,face to face academy
463654.701540259,7911635.81617862,908,2422,TSVINGWE,Manicaland,Secondary,Mutasa,S3,-18.88704,32.65491,tsvingwe
459529.138282268,7938554.49285596,909,2423,ST MATTHIAS TSONZO,Manicaland,Secondary,Mutasa,S2,-18.64368,32.61629,st matthias tsonzo
422670.831228794,7984615.08932542,910,2424,INYATI MINE,Manicaland,Secondary,Makoni,S3,-18.22637,32.26861,inyati mine
395317.479597987,7929872.28778834,911,2425,KATSENGA S D A,Manicaland,Secondary,Makoni,S3,-18.71991,32.00708,katsenga s d a
441258.390468181,7815085.79612982,912,2426,NYANYADZI,Manicaland,Secondary,Chimanimani,S3,-19.75904,32.4393,nyanyadzi
336782.826489455,7863419.82704648,913,2427,BUHERA,Manicaland,Secondary,Buhera,S3,-19.3165,31.44643,buhera
